9.814065929513236,9.804570769679659,-867.1605994409065,865.0
9.81042282092469,9.804570769679659,-866.842169215602,3094.0
9.806798885617576,9.804570769679659,-866.1376222360909,4814.0
9.803381479400617,9.804570769679659,-864.8631307609834,8673.0
9.800333573751601,9.804570769679659,-863.0646015243163,8880.0
9.797784603186868,9.804570769679659,-860.762986113924,10588.0
9.7958245827769,9.804570769679659,-857.8206110117835,11254.0
9.79450181120719,9.804570769679659,-854.4795568869936,11429.0
9.793824039142079,9.804570769679659,-850.8342984286471,
9.793762616713368,9.804570769679659,-846.5370632223826,
9.794258894498036,9.804570769679659,-841.7539772973739,
9.795232027634265,9.804570769679659,-836.5141601589896,
9.796587284819521,9.804570769679659,-830.7899301865571,
9.798223973122834,9.804570769679659,-824.3535651895119,
9.800042169679315,9.804570769679659,-817.7201837662464,
9.801947647091753,9.804570769679659,-810.9961532946105,
9.80385473098627,9.804570769679659,-803.5559643153867,
9.805687307161989,9.80431415414741,-795.3448098504718,
9.807378668053868,9.804148242335856,-787.4526345253544,
9.808871152921279,9.804078291247507,-778.8153159643321,
9.810116435133452,9.804105039054713,-769.430878173711,
9.811076846515746,9.804225235886118,-760.0892014531335,
9.811727501475527,9.804432377281628,-750.840113167327,
9.812058486310498,9.804717527773523,-740.4157752886933,
9.812076230550703,9.805070132636217,-730.5778208637655,
9.811803407747705,9.805478742582878,-720.0195566118332,
9.81127717976147,9.805931610383698,-709.1911697016416,
9.810546089429062,9.806417151013196,-698.1127586618547,
9.809666244402448,9.806924282439965,-686.8035834184427,
9.808697532056614,9.807442680988185,-675.2831854495869,
9.807700470403116,9.807962993773803,-663.0524412102855,
9.80673400775948,9.80847705130891,-650.1032969084335,
9.805854232481309,9.808978114472854,-639.086191548075,
9.80511364295498,9.809461168729925,-627.4185340012369,
9.804560450790406,9.809923244099753,-615.0927611326406,
9.804237409231186,9.810363698416843,-601.0111408857264,
9.804179872356595,9.810784367855973,-590.6783759622704,
9.804413127843148,9.811189478561252,-577.5272317797969,
9.804949398517495,9.811585236651716,-563.7344601923435,
9.80578516681345,9.811979069369315,-552.1906938526218,
9.806899557435234,9.812378563573075,-538.8803833944821,
9.80825438633963,9.812790217777545,-525.0043529401346,
9.80979619464191,9.813218171159026,-513.4417864899503,
9.811460233290903,9.813663087622242,-500.1362331196873,
9.813176038362535,9.814121356067625,-488.04165441662207,
9.814873982262641,9.81458472701228,-475.4307420875904,
9.816492010802756,9.815040450025293,-462.249896414949,
9.817981668337886,9.815471914584887,-450.87356564382526,
9.81931246721255,9.81585973660377,-437.9429072797044,
9.820473718996562,9.81618318117753,-425.1129230836026,
9.821473206200748,9.81642177531614,-413.4988481697643,
9.822332574973364,9.81655694677398,-400.823955183063,
9.823079977702376,9.81657352810208,-389.49292611098315,
9.823741105410658,9.81646098705507,-378.19348751350213,
9.824330148438635,9.816214280874487,-366.0193581263303,
9.824842300830822,9.815834276393208,-355.07172036247937,
9.825249165093725,9.815327723984284,-343.28284399147424,
9.825497915955138,9.81470681560032,-331.6708221429101,
9.825514506584328,9.813988390931293,-320.7775237655452,
9.825210679681367,9.813192877736796,-310.11225773564615,
9.824494114631387,9.81234306155202,-299.1391574108163,
9.823280668473107,9.811462777617525,-289.16288206448536,
9.821507336310063,9.810575607192588,-279.48253526456165,
9.819144312363772,9.809703645504364,-269.59626380006455,
9.816204458841606,9.808866394503749,-259.51238749433725,
9.812748655390505,9.808079825465933,-249.5259557767969,
9.808885937441282,9.807355656285564,-241.16926518038443,
9.804768011730378,9.806700892109134,-232.0922061289522,
9.800578558852255,9.806117677973871,-223.2794658873961,
9.796518530064496,9.805603502591259,-213.94281221002439,
9.792789255116569,9.805151772303628,-206.40367387530168,
