1.568054271042705000e+15,-9.479430744854136393e+00,-1.050617025657037074e+00,2.300399865241397723e+00
1.568054271050517000e+15,-9.471286216821681592e+00,-1.034328685363863354e+00,2.271617505857414177e+00
1.568054271058329000e+15,-9.467491346657560314e+00,-1.026739278543080669e+00,2.280868109847172587e+00
1.568054271066141000e+15,-9.434925424962099072e+00,-1.034880917977129222e+00,2.300396809130127895e+00
1.568054271073953000e+15,-9.427877387297238343e+00,-1.022395983194672731e+00,2.279770726335536235e+00
1.568054271081765000e+15,-9.439816488803961292e+00,-1.031082690478065667e+00,2.260236470656909802e+00
1.568054271089577000e+15,-9.468034431734674072e+00,-1.022398067186378823e+00,2.272718830045415306e+00
1.568054271097389000e+15,-9.471290801844029161e+00,-1.014800463279390996e+00,2.264037305689992063e+00
1.568054271105201000e+15,-9.467491346657560314e+00,-1.031077550330322667e+00,2.240161758752932553e+00
1.568054271113013000e+15,-9.491905954901557863e+00,-1.038678210393347401e+00,2.216285101167559723e+00
1.568054271120825000e+15,-9.487034498199447441e+00,-1.038678210393347401e+00,2.200546450096247497e+00
1.568054271128637000e+15,-9.487566995538093906e+00,-1.038678210393347401e+00,2.213017551524943727e+00
1.568054271136449000e+15,-9.515772350450841799e+00,-1.046812616902674797e+00,2.212487876876879422e+00
1.568054271144261000e+15,-9.535320410539688041e+00,-1.058751499454675837e+00,2.200548952040326078e+00
1.568054271152073000e+15,-9.547257578132537503e+00,-1.046290083652075653e+00,2.204877531478232733e+00
1.568054271159885000e+15,-9.534797353749544513e+00,-1.006146349629098768e+00,2.233082261860351192e+00
1.568054271167697000e+15,-9.486523502618961601e+00,-9.909228327520117618e-01,2.236367522388295281e+00
1.568054271175509000e+15,-9.443095713311796757e+00,-9.990547370041998887e-01,2.232561135801237384e+00
1.568054271183321000e+15,-9.423544392219927346e+00,-9.865999211455893647e-01,2.183775796389628265e+00
1.568054271191133000e+15,-9.460388511275116485e+00,-9.789840174883222002e-01,2.152797714455797262e+00
1.568054271198945000e+15,-9.511943607389193645e+00,-9.871123124976424190e-01,2.140860937983957157e+00
1.568054271206757000e+15,-9.551570540037493728e+00,-9.990511927023768557e-01,2.161435539745851120e+00
1.568054271214569000e+15,-9.571129032704572381e+00,-1.002861648015701324e+00,2.205374011433486992e+00
1.568054271222381000e+15,-9.550560851859275502e+00,-1.002861648015701324e+00,2.212495451823687898e+00
1.568054271230193000e+15,-9.539124937759163814e+00,-1.019114206462470085e+00,2.224936063720627022e+00
1.568054271238005000e+15,-9.514747643547654121e+00,-1.034865149081722002e+00,2.191932100512448134e+00
1.568054271245817000e+15,-9.487058947567117428e+00,-1.046802961546174693e+00,2.156617440590558044e+00
1.568054271253629000e+15,-9.487554769766965990e+00,-1.050617025657037074e+00,2.165237838211580890e+00
1.568054271261441000e+15,-9.483246225253903816e+00,-1.034370500166471141e+00,2.132250748158836640e+00
1.568054271269253000e+15,-9.495674293499771323e+00,-1.002374193507942879e+00,2.113172749991186095e+00
1.568054271277065000e+15,-9.511429577024722803e+00,-9.746804199739147467e-01,2.080687924434993175e+00
1.568054271284877000e+15,-9.531489645449390480e+00,-9.670452022246324164e-01,2.106023600188003275e+00
1.568054271292689000e+15,-9.539124937759163814e+00,-9.751632910680421151e-01,2.157584037215092287e+00
1.568054271300501000e+15,-9.547241321565040906e+00,-9.871006390788823470e-01,2.172866942896212183e+00
1.568054271308313000e+15,-9.542947019457240998e+00,-9.909228327520117618e-01,2.180983643748333201e+00
1.568054271316125000e+15,-9.531007919860799760e+00,-9.828062111614516150e-01,2.176689173894358120e+00
1.568054271323937000e+15,-9.527185539562585959e+00,-1.003327649891235795e+00,2.164752319520633517e+00
1.568054271331749000e+15,-9.494727441354013919e+00,-1.022915067073390194e+00,2.152813486493802220e+00
1.568054271339561000e+15,-9.479430744854136393e+00,-1.018625223884154218e+00,2.124647069155560342e+00
1.568054271347373000e+15,-9.487544072217236391e+00,-1.039141237685807129e+00,2.105059264164664601e+00
1.568054271355185000e+15,-9.499482133054321764e+00,-1.026279366670358240e+00,2.093121445504134037e+00
1.568054271362997000e+15,-9.519532206838084321e+00,-9.904643529031756932e-01,2.073071045879663288e+00
1.568054271370809000e+15,-9.527185539562585959e+00,-9.708730189705101488e-01,2.049195491900804633e+00
1.568054271378621000e+15,-9.543406715018134534e+00,-9.427136370459732184e-01,2.049650287733093101e+00
1.568054271386433000e+15,-9.559171598352639521e+00,-9.393371307745727039e-01,2.037261691817566778e+00
1.568054271394245000e+15,-9.546785363966538540e+00,-9.431675134039647634e-01,1.997166966771880325e+00
1.568054271402057000e+15,-9.563448685712449659e+00,-9.512754557806620825e-01,1.998061550257418162e+00
1.568054271409869000e+15,-9.623579594476726840e+00,-9.632127825547359690e-01,1.997616960887146131e+00
1.568054271417681000e+15,-9.638468239116493308e+00,-9.670452022246324164e-01,2.001890441924618180e+00
1.568054271425493000e+15,-9.610317767843508108e+00,-9.751511259520532215e-01,2.021935143486243813e+00
1.568054271433305000e+15,-9.606923779458885093e+00,-9.627742054436758679e-01,2.013391154087616375e+00
1.568054271441117000e+15,-9.578339697754442383e+00,-9.470019332063963624e-01,2.021932086953918351e+00
1.568054271448929000e+15,-9.538691873404037125e+00,-9.512708715689903727e-01,1.997187493898678445e+00
1.568054271456741000e+15,-9.527185539562585959e+00,-9.551063286676542141e-01,1.941331250401303832e+00
1.568054271464553000e+15,-9.527185539562585959e+00,-9.713100284151495734e-01,1.914049642504529691e+00
1.568054271472365000e+15,-9.543386301814797079e+00,-9.870843195122334102e-01,1.934513642509236853e+00
1.568054271480177000e+15,-9.559162976633700737e+00,-1.007122454077550966e+00,1.929829519290019002e+00
1.568054271487989000e+15,-9.563001868767079472e+00,-1.014800463279390996e+00,1.905953924692290302e+00
1.568054271495801000e+15,-9.563001868767079472e+00,-9.905087256310010080e-01,1.865884858540431734e+00
1.568054271503613000e+15,-9.571100054869429385e+00,-9.546906058074966506e-01,1.850518581016860065e+00
1.568054271511425000e+15,-9.591133844356679816e+00,-9.350713037696812835e-01,1.874807209919711060e+00
1.568054271519237000e+15,-9.606914119370596694e+00,-9.231334722759936273e-01,1.878239800943648063e+00
1.568054271527049000e+15,-9.635040086350686650e+00,-9.031014638719678800e-01,1.858207832060875031e+00
1.568054271534861000e+15,-9.654668018159254572e+00,-9.035058916540359419e-01,1.842424883418741999e+00
1.568054271542673000e+15,-9.682791229555004264e+00,-9.073510093196073267e-01,1.846672427424295604e+00
1.568054271550485000e+15,-9.670056330984660775e+00,-9.073510093196073267e-01,1.850518581016860065e+00
1.568054271558297000e+15,-9.634243953995003551e+00,-9.073510093196073267e-01,1.874787397606891837e+00
1.568054271566109000e+15,-9.606518310030409680e+00,-9.154401616157009647e-01,1.862067688409039246e+00
1.568054271573921000e+15,-9.582640747079071986e+00,-9.354681084758452725e-01,1.850518581016860065e+00
1.568054271581733000e+15,-9.542584499793420605e+00,-9.431675134039647634e-01,1.850518581016860065e+00
1.568054271589545000e+15,-9.502921386167042073e+00,-9.431675134039647634e-01,1.818166192196229325e+00
1.568054271597357000e+15,-9.499456154586464862e+00,-9.189078257533285221e-01,1.802763203375524537e+00
1.568054271605169000e+15,-9.527566698393503231e+00,-8.669206885015451336e-01,1.810849259642829168e+00
1.568054271612981000e+15,-9.539124937759163814e+00,-8.314868320711925609e-01,1.822787039957552979e+00
1.568054271620793000e+15,-9.555293520072510205e+00,-7.995256207029883821e-01,1.818556305901761982e+00
1.568054271628605000e+15,-9.579169013138743694e+00,-7.717957141315446856e-01,1.790451538895868833e+00
1.568054271636417000e+15,-9.603045889804029400e+00,-7.398360520705292709e-01,1.786968572583124359e+00
1.568054271644229000e+15,-9.635006516439851509e+00,-7.282686054843967582e-01,1.774658388641876972e+00
1.568054271652041000e+15,-9.638493231227458935e+00,-7.444304672529287181e-01,1.783108619352988145e+00
1.568054271659853000e+15,-9.618473346773722454e+00,-8.006321807292251513e-01,1.774662432843846949e+00
1.568054271667665000e+15,-9.610757596168145511e+00,-8.722619062745977647e-01,1.766946757584455741e+00
1.568054271675477000e+15,-9.626917640380220575e+00,-9.277320063182222798e-01,1.775026700787108780e+00
1.568054271683289000e+15,-9.610401913349079450e+00,-9.674011782483462607e-01,1.778885572848145191e+00
1.568054271691101000e+15,-9.582665199576458903e+00,-9.547533180405712860e-01,1.811193119529455720e+00
1.568054271698913000e+15,-9.550713787142109723e+00,-9.189399152872578247e-01,1.818564981007908754e+00
1.568054271706725000e+15,-9.555275181415824548e+00,-8.912002925112774143e-01,1.782400585022554829e+00
1.568054271714537000e+15,-9.579152743292631556e+00,-8.753980203880629141e-01,1.718494528300854585e+00
1.568054271722349000e+15,-9.603028539813522002e+00,-8.553858744554024840e-01,1.687239424591302273e+00
1.568054271730161000e+15,-9.643049098518051920e+00,-7.992200547677861255e-01,1.683374934152050972e+00
1.568054271737973000e+15,-9.682733250705062744e+00,-7.275838340441770358e-01,1.683374934152050972e+00
1.568054271745785000e+15,-9.702402213026797284e+00,-6.963181199098479324e-01,1.643010871549049678e+00
1.568054271753597000e+15,-9.698197086050360127e+00,-6.843808327167153482e-01,1.615609472563701798e+00
1.568054271761409000e+15,-9.694329652773703287e+00,-6.805132861363496488e-01,1.603671152377659670e+00
1.568054271769221000e+15,-9.694329652773703287e+00,-6.724425125306731088e-01,1.607873884325322633e+00
1.568054271777033000e+15,-9.686259518142177782e+00,-6.524349502452508887e-01,1.587532704145036444e+00
1.568054271784845000e+15,-9.658185695739330612e+00,-6.446967820519921011e-01,1.551720842565639025e+00
1.568054271792657000e+15,-9.623380303945928915e+00,-6.833529813423943056e-01,1.555571499017738279e+00
1.568054271800469000e+15,-9.595663167802992888e+00,-7.119380939961128529e-01,1.571533805410769258e+00
1.568054271808281000e+15,-9.586879732467613380e+00,-7.465122398672446868e-01,1.591016705015535937e+00
1.568054271816093000e+15,-9.609514808924673801e+00,-7.716301381611289090e-01,1.546987686719930366e+00
